2025-12-02 21:36:30.563 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2025-12-02 21:36:30.565 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapterBuilder
2025-12-02 21:36:30.565 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapter match ch.qos.logback.classic.Logger success.
2025-12-02 21:36:30.569 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.log4j2.Log4j2NacosLoggingAdapterBuilder
2025-12-02 21:36:31.037 [main] INFO  com.peikol.xiaohashu.auth.DruidTests - The following 1 profile is active: "dev"
2025-12-02 21:36:31.522 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-12-02 21:36:31.524 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-12-02 21:36:31.547 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
2025-12-02 21:36:31.701 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=790f1423-d255-32d7-9ad1-e87355d4d814
2025-12-02 21:36:32.064 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2025-12-02 21:36:32.774 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2025-12-02 21:36:34.481 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-12-02 21:36:34.481 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-12-02 21:36:35.005 [main] INFO  com.peikol.xiaohashu.auth.DruidTests - Started DruidTests in 4.799 seconds (process running for 5.946)
2025-12-02 21:36:35.006 [main] INFO  c.p.x.auth.runner.PushRolePermissions2RedisRunner - ==> 服务启动，开始同步角色权限数据到 Redis 中...
2025-12-02 21:36:35.330 [main] DEBUG c.p.x.a.d.mapper.RoleDOMapper.selectEnabledList - ==>  Preparing: select id, role_key, role_name from t_role where status = 0 and is_deleted = 0
2025-12-02 21:36:35.421 [main] DEBUG c.p.x.a.d.mapper.RoleDOMapper.selectEnabledList - ==> Parameters: 
2025-12-02 21:36:35.438 [main] DEBUG c.p.x.a.d.mapper.RoleDOMapper.selectEnabledList - <==      Total: 1
2025-12-02 21:36:35.450 [main] DEBUG c.p.x.a.d.m.RolePermissionDOMapper.selectByRoleIds - ==>  Preparing: select role_id, permission_id from t_role_permission_rel where role_id in ( ? )
2025-12-02 21:36:35.452 [main] DEBUG c.p.x.a.d.m.RolePermissionDOMapper.selectByRoleIds - ==> Parameters: 1(Long)
2025-12-02 21:36:35.455 [main] DEBUG c.p.x.a.d.m.RolePermissionDOMapper.selectByRoleIds - <==      Total: 2
2025-12-02 21:36:35.456 [main] DEBUG c.p.x.a.d.m.P.selectAppEnabledList - ==>  Preparing: select id, name, permission_key from t_permission where status = 0 and type = 3 and is_deleted = 0
2025-12-02 21:36:35.458 [main] DEBUG c.p.x.a.d.m.P.selectAppEnabledList - ==> Parameters: 
2025-12-02 21:36:35.460 [main] DEBUG c.p.x.a.d.m.P.selectAppEnabledList - <==      Total: 2
2025-12-02 21:36:35.471 [main] INFO  c.p.x.auth.runner.PushRolePermissions2RedisRunner - ==> 服务启动，成功同步角色权限数据到 Redis 中...
2025-12-02 21:36:35.724 [main] INFO  com.peikol.xiaohashu.auth.DruidTests - privateKey: MIIBUwIBADANBgkqhkiG9w0BAQEFAASCAT0wggE5AgEAAkEAiP1VyWn0VUJ+nEzudDUE2M15VYJy5G8HHZt/sa2wWF3LF9EB7bo62IQEmnsg9twOAv1BYzj+v+FiYsdRW0z9PQIDAQABAkAIY+vTMEgkyLPUgum/+FdZqAwcbqb20s4OxC1oBolcgBqQUHJNCWIJ7owFTjMeyOX49FTRtNhiR5IHsTL44cCBAiEA7U0jciz1UMtL8+x+uUuivxSZoKiSR3YZE+KMIPCR0i0CIQCTyLNDIFO0poBDdJKiynkqE97b6Vt0H5CsbWcGclaRUQIgQx3WMKzWlYtqaAszrGTgGvtQmEgVV3DnluA0kfx4weECIFQc1lLtclcOsVAzaEZ5gU7+skhuYFwOnzRUrF/R8g2RAiAr6MpgTrR6eXVfEDRyz4Re8p9pPeQEwqZ2cq8rscyAmQ==
2025-12-02 21:36:35.724 [main] INFO  com.peikol.xiaohashu.auth.DruidTests - publicKey: MFwwDQYJKoZIhvcNAQEBBQADSwAwSAJBAIj9Vclp9FVCfpxM7nQ1BNjNeVWCcuRvBx2bf7GtsFhdyxfRAe26OtiEBJp7IPbcDgL9QWM4/r/hYmLHUVtM/T0CAwEAAQ==
2025-12-02 21:36:35.726 [main] INFO  com.peikol.xiaohashu.auth.DruidTests - password: OvnwrhLNWSRurUPPF6n6oGVfT+D1wrKJ0he+lUnD8jlCJa8HWlDV8zYTWLcaUxOQiah2beMhUfIiiVJgsXXFRA==
2025-12-02 21:36:35.752 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.peikol.xiaohashu.auth.RedisTests]: RedisTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-12-02 21:36:35.753 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.peikol.xiaohashu.auth.XiaohashuAuthApplication for test class com.peikol.xiaohashu.auth.RedisTests
2025-12-02 21:36:35.761 [main] INFO  com.peikol.xiaohashu.auth.RedisTests - value 值：null
2025-12-02 21:36:35.776 [main] INFO  com.peikol.xiaohashu.auth.RedisTests - key 是否存在：false
2025-12-02 21:36:35.785 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.peikol.xiaohashu.auth.ThreadPoolTaskExecutorTests]: ThreadPoolTaskExecutorTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-12-02 21:36:35.786 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.peikol.xiaohashu.auth.XiaohashuAuthApplication for test class com.peikol.xiaohashu.auth.ThreadPoolTaskExecutorTests
2025-12-02 21:36:35.791 [AuthExecutor-1] INFO  c.p.xiaohashu.auth.ThreadPoolTaskExecutorTests - 异步线程中说: peiko1
2025-12-02 21:36:35.851 [Thread-27] WARN  c.alibaba.nacos.common.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2025-12-02 21:36:35.851 [Thread-4] WARN  c.alibaba.nacos.common.executor.ThreadPoolManager - [ThreadPoolManager] Start destroying ThreadPool
2025-12-02 21:36:35.851 [Thread-4] WARN  c.alibaba.nacos.common.executor.ThreadPoolManager - [ThreadPoolManager] Destruction of the end
2025-12-02 21:36:35.852 [Thread-27] WARN  c.alibaba.nacos.common.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2025-12-02 21:36:45.994 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2025-12-02 21:36:45.997 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2025-12-02 21:37:42.035 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2025-12-02 21:37:42.037 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapterBuilder
2025-12-02 21:37:42.038 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapter match ch.qos.logback.classic.Logger success.
2025-12-02 21:37:42.041 [main] INFO  com.alibaba.nacos.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.log4j2.Log4j2NacosLoggingAdapterBuilder
2025-12-02 21:37:42.529 [main] INFO  com.peikol.xiaohashu.auth.DruidTests - The following 1 profile is active: "dev"
2025-12-02 21:37:43.099 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-12-02 21:37:43.105 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-12-02 21:37:43.148 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
2025-12-02 21:37:43.363 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=790f1423-d255-32d7-9ad1-e87355d4d814
2025-12-02 21:37:43.686 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2025-12-02 21:37:44.337 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2025-12-02 21:37:45.865 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-12-02 21:37:45.865 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-12-02 21:37:46.337 [main] INFO  com.peikol.xiaohashu.auth.DruidTests - Started DruidTests in 4.696 seconds (process running for 5.342)
2025-12-02 21:37:46.338 [main] INFO  c.p.x.auth.runner.PushRolePermissions2RedisRunner - ==> 服务启动，开始同步角色权限数据到 Redis 中...
2025-12-02 21:37:46.671 [main] WARN  c.p.x.auth.runner.PushRolePermissions2RedisRunner - ==> 角色权限数据已经同步至 Redis 中，不再同步...
